,link,title,bias rating,factual reporting,country,press freedom rating,media type,traffic/popularity,mbfc credibility rating
852,https://rfangle.com/,The RFAngle,extreme right,mixed,usa,mostly free,organization/foundation,minimal traffic,low credibility
853,https://theregionnews.com/,The Region News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
854,http://therightscoop.com/,The Right Scoop,right,mixed,canada (14/180 press freedom),,website,medium traffic,low credibility
855,https://therightstuff.biz/,The Right Stuff,,,usa,,,,
856,https://www.thescinewsreporter.com,The Science News Reporter,,,pakistan,,,,
857,https://www.sciencetimes.com/,The Science Times,right-center,mixed,usa,mostly free,website,medium traffic,low credibility
858,https://thescoop.us/,The Scoop,far-right,mixed,usa,mostly free,website,minimal traffic,low credibility
859,https://thescoop.us/,Page not found (404),far-right,mixed,usa,mostly free,website,minimal traffic,low credibility
860,https://thespectator.info/,TheSpectator.info,extreme right,very low,usa,mostly free,website,minimal traffic,low credibility
861,https://www.tehrantimes.com/,Tehran Times,,,iran,,,,
862,http://www.digifection.com/,The Times of America,extreme right,very low,unknown,,website,minimal traffic,low credibility
863,https://thetruedefender.com/,The True Defender,right,low,usa,mostly free,website,medium traffic,low credibility
864,https://thetruereporter.com/,The True Reporter,right,low,usa,,website,medium traffic,low credibility
865,http://www.thetruthvoice.net/,The Truth Voice,extreme-right,low,unknown,,website,minimal traffic,low credibility
866,https://theunionjournal.com/,The Union Journal,,,unknown,,,,
867,http://www.unz.com/,The Unz Review,,,usa,,,,
868,https://thewashingtonsentinel.com,The Washington Sentinel,far right,mixed,usa (45/180 press freedom),,website,minimal traffic,low credibility
869,https://thewashingtonsentinel.com,Page not found (404),far right,mixed,usa (45/180 press freedom),,website,minimal traffic,low credibility
870,https://thinkamericana.com,Think Americana,,,unknown,,,,
871,https://www.chicagodaily.pro,Today Breaking News,,,panama,,,,
872,https://www.toddstarnes.com/,ToddStarnes.com,extreme right,mixed,usa,,website,medium traffic,low credibility
873,https://toofab.com/,TooFab,left,mixed,usa,,website,high traffic,low credibility
874,https://topekasun.com/,Topeka Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
875,https://www.toptopic.club,Top Topic,,,unknown,,,,
876,https://townhall.com/,Townhall,right,mixed,usa,,website,high traffic,low credibility
877,http://tplnews.com,TPL News,,,usa,,,,
878,https://treasurecoastsun.com/,Treasure Coast Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
879,https://treasurevalleytimes.com/,Treasure Valley Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
880,https://treasurevalleytimes.com/,Truth Examiner,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
881,https://trueviralnews.com,True Viral News,not rated,very low,russia,limited freedom,website,minimal traffic,low credibility
882,http://trump.news/,Trump.News,,,unknown,,,,
883,https://trumptrainnews.com/,Trump Train News,extreme right,mixed,usa,mostly free,website,medium traffic,low credibility
884,http://www.truthandaction.org/,Truth and Action,,,usa,,,,
885,https://truthbasedmedia.com/,Truth Based Media,extreme right,very low,unknown,,website,minimal traffic,low credibility
886,http://truthinmedia.com/,Truth in Media,extreme right,low,usa (44/180 press freedom),,website,minimal traffic,low credibility
887,https://truthpress.com/,Truth Press,far right,low,usa,,website,medium traffic,low credibility
888,https://tucsonstandard.com/,Tucson Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
889,https://tularetimes.com/,Tulare Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
890,https://www.tpusa.com/ and https://www.turningpoint.news/,Turning Point USA,right,low,usa (45/180 press freedom),,organization/foundation,minimal traffic,low credibility
891,https://tuscaloosaleader.com/,Tuscaloosa Leader,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
892,https://news.unclesamsmisguidedchildren.com/,Uncle Sams Misguided Children,,,usa,,,,
893,https://uncoverdc.com/,UncoverDC,extreme right,low,usa,mostly free,website,medium traffic,low credibility
894,https://www.understandingthethreat.com/,Understanding The Threat,extreme right,low,usa (44/180 press freedom),,organization/foundation,minimal traffic,low credibility
895,https://uniteamericafirst.com/,Unite America First,extreme right,low,usa,,website,minimal traffic,low credibility
896,https://upperdeltanews.com/,Upper Delta News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
897,https://usbacklash.org/,US Backlash,,,usa,,,,
898,http://www.uschronicle.com/,US Chronicle,,,usa,,,,
899,https://www.uslibertywire.club,UsLibertyWire.club,,,pakistan,,,,
900,https://uslibertywire.com/,US Liberty Wire,,,unknown,,,,
901,http://usnationalnews.org,US National News,,,canada,,,,
902,https://usareally.com,USA Really,right,very low,russia,limited freedom,website,minimal traffic,low credibility
903,https://www.usasupreme.com/,USA Supreme,,,unknown,,,,
904,https://usanetwork.info,USAnetwork.info,,,unknown,,,,
905,http://usrightleft.com,UsRight-Left.com,,,unknown,,,,
906,https://ussanews.com/,USSA News,extreme right,low,usa,,website,medium traffic,low credibility
907,https://vancouvertimes.org/,Vancouver Times,right,mixed,canada,,website,medium traffic,low credibility
908,https://patriotfront.us/,Patriot Front (formerly Vanguard America),extreme right,very low,usa,,organization/foundation,minimal traffic,low credibility
909,http://en.radiovaticana.va/,Vatican Radio,,,italy,,,,
910,https://vdare.com/,VDARE,extreme right,low,usa,mostly free,organization/foundation,medium traffic,low credibility
911,https://verdugosnews.com/,Verdugos News,right-center,mixed,usa,,website,minimal traffic,low credibility
912,https://victorvalleytimes.com/,Victor Valley Times,right-center,mixed,usa,,website,minimal traffic,low credibility
913,http://vidmax.com/,Vidmax,extreme right,low,cyprus,mostly free,website,medium traffic,low credibility
914,https://viralcocaine.com/,Viral Cocaine,n/a,low,unknown,n/a,website,minimal traffic,low credibility
915,https://www.visiontimes.com/,Vision Times,right,mixed,usa,mostly free,website,medium traffic,low credibility
916,https://voiceofeurope.com/,Voice of Europe,,,unknown,,,,
917,https://wallbuilders.com,WallBuilders,,,usa,,,,
918,https://waronfakes.com/,War On Fakes,right,very low,russia,limited freedom,website,minimal traffic,low credibility
919,https://warnerrobinstoday.com/,Warner Robins Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
920,https://thewashingtonpundit.com,Washington Pundit,,,usa,,,,
921,https://www.washingtontimes.com/,Washington Times,right-center,mixed,usa,mostly free,newspaper,high traffic,low credibility
922,https://waterlootimes.com/,Waterloo Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
923,https://www.waynedupree.com/,WayneDupree.com,,,usa,,,,
924,https://wcgeorgianews.com/,WC Georgia News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
925,https://wcindiananews.com/,WC Indiana News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
926,https://wciowanews.com/,WC Iowa News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
927,https://weibo.com/,Weibo,left,mixed,china,,website,high traffic,low credibility
928,https://weibo.com/,We Love Trump,left,mixed,china,,website,high traffic,low credibility
929,https://westatlantanews.com/,West Atlanta News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
930,https://wethepeopledaily.com/,We The People Daily,,,usa,,,,
931,https://westbanklanews.com/,Westbank Louisiana News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
932,https://wcalabamanews.com/,West Central Alabama News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
933,https://westcentralreporter.com/,West Central Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
934,https://westcontracostanews.com/,West Contra Costa News,right-center,mixed,usa,,website,minimal traffic,low credibility
935,https://westcooknews.com/,West Cook News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
936,https://westdsmnews.com/,West DSM News,right-center,mixed,usa,,website,minimal traffic,low credibility
937,westeldoradonews.com,West El Dorado News,right-center,mixed,usa,,website,minimal traffic,low credibility
938,https://westflnews.com/,West Florida News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
939,https://westhillsboroughnews.com/,West Hillsborough News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
940,https://westindynews.com/,West Indy News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
941,https://www.westernjournal.com/,Western Journal,far right,mixed,usa,,website,high traffic,low credibility
942,https://westlatimes.com/,West LA Times,right-center,mixed,usa,,website,minimal traffic,low credibility
943,https://westoctimes.com/,West OC Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
944,https://westpennyroyalnews.com/,West Pennyroyal News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
945,https://westsbvtimes.com/,West SBV Times,right-center,mixed,usa,,website,minimal traffic,low credibility
946,https://westsfvtoday.com/,West SFV Today,right-center,mixed,usa,,website,minimal traffic,low credibility
947,https://westsgvnews.com/,West SGV News,right-center,mixed,usa,,website,minimal traffic,low credibility
948,https://westventuranews.com/,West Ventura News,right-center,mixed,usa,,website,minimal traffic,low credibility
949,https://westvolusianews.com/,West Volusia News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
950,https://whatregistrater.com/xq289,WhatRegistrater.com (Fake Fox News),not rated,very low,unknown,,website,minimal traffic,low credibility
951,http://whatstheharm.net/,What’s the Harm,,mixed,unknown,,,,
952,https://wichitastandard.com/,Wichita Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
953,https://willcountygazette.com/,Will County Gazette,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
954,https://winecountrytimes.com/,Wine Country Times,right-center,mixed,usa,,website,minimal traffic,low credibility
955,https://wingsoverscotland.com,Wings Over Scotland,left-center,mixed,united kingdom (35/180 press freedom),,website,medium traffic,low credibility
956,https://wiregrasstimes.com/,Wiregrass Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
957,https://www.thepublicdiscourse.com/,Witherspoon Institute,extreme right,low,usa (44/180 press freedom),,organization/foundation,minimal traffic,low credibility
958,https://wokesloth.com,Woke Sloth,,,usa,,,,
959,https://www.womenarehuman.com/,Women are Human,right,mixed,usa,mostly free,website,minimal traffic,low credibility
960,https://www.facebook.com/WOMENSRIGHTSNEWS/,Women’s Rights News,left,mixed,usa,,website,medium traffic,low credibility
961,https://www.worldgreynews.com/,WorldGreyNews.Com,unrated,very low,serbia,moderate freedom,website,minimal traffic,low credibility
962,https://www.wnd.com/,World Net Daily (WND),extreme right,low,usa,mostly free,website,medium traffic,low credibility
963,https://www.worldstarhiphop.com/,WorldStarHipHop,left,mixed,usa,mostly free,website,high traffic,low credibility
964,https://wyandottetimes.com/,Wyandotte Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
965,http://www.news.cn/,Xinhua English,left,mixed,china,,news agency,high traffic,low credibility
966,https://www.xinhuanet.com,Xinhua News Agency,left,mixed,china (177/180 press freedom),,news agency,high traffic,low credibility
967,https://yavapainews.com/,Yavapai News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
968,https://yellowhammertimes.com/,Yellowhammer Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
969,https://yesimright.com/,"Yes, I’m Right",,,usa,,,,
970,https://yaliberty.org/,Young Americans for Liberty,far right,low,usa,,organization/foundation,minimal traffic,low credibility
971,https://www.yc.news/,YourContent,right,mixed,usa,mostly free,website,minimal traffic,low credibility
972,https://yournews.com/,YourNews,right,mixed,usa,mostly free,website,medium traffic,low credibility
973,https://yubasuttertimes.com/,Yuba-Sutter Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
974,https://z3news.com/,Z3 News,extreme right,very low,usa,mostly free,website,minimal traffic,low credibility
975,http://maga2020.us,Zox (Maga2020.us),,,albania,,,,
